fundingRate,time
0.00004784,1717182000123
0.00002225,1717185600072
0.0000125,1717189200035
0.0000125,1717192800069
0.00002107,1717196400062
0.00002001,1717200000073
0.0000301,1717203600165
0.00003392,1717207200110
0.00004345,1717210800122
0.00004756,1717214400101
0.00005704,1717218000014
0.00005302,1717221600087
0.00003969,1717225200083
0.00006073,1717228800169
0.00004934,1717232400115
0.00003802,1717236000077
0.00004503,1717239600030
0.0000582,1717243200012
0.00005182,1717246800040
0.00005957,1717250400016
0.00002989,1717254000036
0.0000306,1717257600026
0.0000125,1717261200050
0.0000125,1717264800075
0.0000125,1717268400043
0.00002129,1717272000046
0.00003172,1717275600027
0.00001882,1717279200042
0.00001582,1717282800050
0.00002964,1717286400064
0.0000125,1717290000107
0.0000125,1717293600063
0.0000125,1717297200047
0.0000125,1717300800053
0.0000125,1717304400018
0.0000125,1717308000022
0.0000125,1717311600026
0.0000125,1717315200025
0.0000125,1717318800023
0.0000125,1717322400035
0.0000125,1717326000026
0.00001955,1717329600036
0.0000125,1717333200029
0.0000125,1717336800044
0.00002128,1717340400101
0.0000355,1717344000032
0.0000125,1717347600094
0.0000125,1717351200123
0.0000125,1717354800027
0.00002841,1717358400001
0.00002686,1717362000101
0.00001366,1717365600102
0.00003408,1717369200035
0.00003452,1717372800103
0.0000125,1717376400031
0.00002688,1717380000093
0.00005342,1717383600073
0.0000689,1717387200178
0.00006993,1717390800099
0.00007333,1717394400056
0.0001124,1717398000061
0.00006571,1717401600140
0.00003734,1717405200022
0.00003414,1717408800002
0.00002833,1717412400154
0.000079,1717416000072
0.00009918,1717419600019
0.0000919,1717423200012
0.00007034,1717426800060
0.00010429,1717430400084
0.0000274,1717434000018
0.0000125,1717437600030
0.00006199,1717441200089
0.00002774,1717444800081
0.00006726,1717448400000
0.00002014,1717452000002
0.00001791,1717455600099
0.0000125,1717459200140
0.00002394,1717462800082
0.00002908,1717466400017
0.00004804,1717470000083
0.00006595,1717473600033
0.00007872,1717477200076
0.00008417,1717480800003
0.00004121,1717484400121
0.00007656,1717488000155
0.00005716,1717491600125
0.0000125,1717495200071
0.0000125,1717498800072
0.00003211,1717502400161
0.00004863,1717506000071
0.00003931,1717509600069
0.00002844,1717513200025
0.00001474,1717516800130
0.00003315,1717520400022
0.00003749,1717524000137
0.00002965,1717527600142
0.00003184,1717531200132
0.00003888,1717534800004
0.00005577,1717538400075
0.00001712,1717542000016
0.00001655,1717545600053
0.00005153,1717549200081
0.00006195,1717552800140
0.00004409,1717556400086
0.00004962,1717560000115
0.00005674,1717563600050
0.00001503,1717567200082
0.00002474,1717570800089
0.00004924,1717574400106
0.0000125,1717578000119
0.0000125,1717581600128
0.0000125,1717585200054
0.0000125,1717588800031
0.0000125,1717592400033
0.0000125,1717596000082
0.0000125,1717599600140
0.0000125,1717603200025
0.0000125,1717606800001
0.0000125,1717606800001
0.0000125,1717610400033
0.0000125,1717614000045
0.0000125,1717617600065
0.0000125,1717621200083
0.0000125,1717624800022
0.0000125,1717628400029
0.0000125,1717632000101
0.0000125,1717635600156
0.0000125,1717639200015
0.0000125,1717642800117
0.0000125,1717646400083
0.0000125,1717650000114
0.0000125,1717653600074
0.0000125,1717657200025
0.0000125,1717660800098
0.0000125,1717664400037
0.0000125,1717668000078
0.00001266,1717671600011
0.00001772,1717675200054
0.0000179,1717678800102
0.0000125,1717682400023
0.0000125,1717686000130
0.0000125,1717689600024
0.0000125,1717693200013
0.0000125,1717696800046
0.0000125,1717700400122
0.0000125,1717704000036
0.0000125,1717707600003
0.00001335,1717711200107
0.00001376,1717714800006
0.0000125,1717718400093
0.0000125,1717722000095
0.0000125,1717725600039
0.0000125,1717729200044
0.0000125,1717732800067
0.0000125,1717736400067
0.00003468,1717740000098
0.0000515,1717743600057
0.00003854,1717747200069
0.0000125,1717750800117
0.0000125,1717754400158
0.00005165,1717758000004
0.00004761,1717761600038
0.0000125,1717765200099
0.0000125,1717768800102
0.0000125,1717772400048
0.0000125,1717776000104
0.0000125,1717779600030
0.0000125,1717783200124
0.00008124,1717786800076
0.00007338,1717790400137
0.00009662,1717794000028
0.00011167,1717797600016
0.00008041,1717801200043
0.00005931,1717804800009
0.00004819,1717808400033
0.00003209,1717812000124
0.00003946,1717815600088
0.00005023,1717819200075
0.00006203,1717822800036
0.00004141,1717826400005
0.00004592,1717830000024
0.00005942,1717833600002
0.00004176,1717837200043
0.00002517,1717840800058
0.00002321,1717844400095
0.00002202,1717848000031
0.0000218,1717851600117
0.00002501,1717855200040
0.00002089,1717858800103
0.00002186,1717862400073
0.0000125,1717866000066
0.00001596,1717869600106
0.00002939,1717873200116
0.0000301,1717876800112
0.00002406,1717880400093
0.000034,1717884000076
0.0000125,1717887600024
0.00001382,1717891200099
0.0000125,1717894800037
0.0000125,1717898400129
0.0000125,1717902000025
0.0000125,1717905600092
0.000013,1717909200084
0.0000125,1717912800065
0.0000125,1717916400069
0.0000441,1717920000092
0.0000406,1717923600053
0.00004658,1717927200147
0.00004178,1717930800469
0.000047,1717934400016
0.00005499,1717938000111
0.00004831,1717941600123
0.00004192,1717945200135
0.00002046,1717948800045
0.0000125,1717952400085
0.0000125,1717956000035
0.0000125,1717959600044
0.00002028,1717963200048
0.0000125,1717966800036
0.00001611,1717970400163
0.0000125,1717974000094
0.0000125,1717977600001
0.0000125,1717981200076
0.0000125,1717984800055
0.0000125,1717988400001
0.0000125,1717992000069
0.0000125,1717995600069
0.0000125,1717999200073
0.0000125,1718002800078
0.0000125,1718006400055
0.0000125,1718010000060
0.0000125,1718013600157
0.0000125,1718017200061
0.0000125,1718020800001
0.0000125,1718024400120
0.0000125,1718028000120
0.00002096,1718031600052
0.00004189,1718035200048
0.0000125,1718038800061
0.0000125,1718042400024
0.0000125,1718046000123
0.0000125,1718049600028
0.00002363,1718053200013
0.00001697,1718056800139
0.0000125,1718060400092
0.00001869,1718064000097
0.0000125,1718067600092
0.0000125,1718071200098
0.0000125,1718074800081
0.0000125,1718078400030
0.0000125,1718082000104
0.0000125,1718085600027
0.0000125,1718089200038
0.0000125,1718092800027
0.0000125,1718096400165
0.0000125,1718100000094
0.00002067,1718103600007
0.00005282,1718107200028
0.00005301,1718110800088
0.00003675,1718114400126
0.00004334,1718118000128
0.00005622,1718121600045
0.00006,1718125200061
0.00004429,1718128800071
0.00008321,1718132400073
0.00009641,1718136000100
0.00011068,1718139600104
0.00011007,1718143200035
0.00011923,1718146800106
0.00005393,1718150400081
0.00003318,1718154000105
0.00003259,1718157600112
0.00006204,1718161200066
0.00001975,1718164800009
0.00004859,1718168400079
0.00003106,1718172000109
0.00002779,1718175600055
0.0000157,1718179200104
0.0000126,1718182800056
0.00003121,1718186400036
0.00004614,1718190000073
0.00003436,1718193600035
0.0000125,1718197200096
0.0000125,1718200800077
0.0000125,1718204400112
0.0000125,1718208000103
0.0000125,1718211600126
0.0000125,1718215200083
0.0000125,1718218800105
0.0000125,1718222400083
0.00004644,1718226000117
0.00004766,1718229600066
0.0000125,1718233200029
0.0000125,1718236800042
0.0000125,1718240400050
0.0000125,1718244000006
0.0000125,1718247600006
0.0000125,1718251200123
0.0000125,1718254800052
0.00001393,1718258400005
0.00001504,1718262000143
0.00003508,1718265600066
0.00001705,1718269200082
0.0000125,1718272800076
0.0000125,1718276400115
0.0000125,1718280000100
0.00002196,1718283600110
0.0000454,1718287200026
0.00006865,1718290800135
0.0000125,1718294400093
0.00001788,1718298000015
0.00003457,1718301600023
0.00004387,1718305200103
0.00005716,1718308800012
0.00007546,1718312400076
0.0000893,1718316000073
0.00010857,1718319600005
0.00007112,1718323200031
0.0000316,1718326800018
0.0000125,1718330400004
0.0000125,1718334000111
0.0000125,1718337600102
0.00001865,1718341200146
0.0000125,1718344800001
0.0000125,1718348400072
0.0000125,1718352000105
0.0000125,1718355600036
0.0000125,1718359200037
0.0000125,1718362800088
0.0000125,1718366400008
0.00002009,1718370000101
0.00002588,1718373600061
0.0000125,1718377200027
0.0000125,1718380800119
0.0000125,1718384400076
0.0000125,1718388000114
0.0000125,1718391600042
0.0000125,1718395200103
0.0000125,1718398800072
0.0000125,1718402400097
0.0000125,1718406000080
0.0000125,1718409600050
0.0000125,1718413200101
0.0000125,1718416800020
0.0000125,1718420400115
0.0000125,1718424000099
0.0000125,1718427600095
0.0000125,1718431200063
0.0000125,1718434800044
0.0000125,1718438400027
0.0000125,1718442000041
0.0000125,1718445600108
0.0000125,1718449200019
0.0000125,1718452800101
0.0000125,1718456400016
