fundingRate,time
0.000019,1721970000.07
0.000031125,1721966400.806
0.00001225,1721962801.158
0.000013375,1721959200.527
0.000016125,1721955600.527
0.000006375,1721952000.427
0.000013,1721948400.899
0.00000975,1721944800.8
-0.00000975,1721941200.705
0.000006,1721937600.431
0.000015875,1721934000.545
0.0000035,1721930400.549
0.000003125,1721926800.098
-0.0000045,1721923200.251
0.0000125,1721919601.533
0.0000185,1721916000.956
0.000024875,1721912400.987
0.000012,1721908800.752
0.000023625,1721905200.233
0.0000285,1721901601.092
0.000020875,1721898000.121
-0.00000375,1721894400.356
0.00001025,1721890801.711
0.000011375,1721887200.548
0.00002575,1721883600.862
0.000014,1721880000.061
0.000019,1721876400.943
0.00001525,1721872801.003
0.000011,1721869201.512
0.00002275,1721865600.605
0.000004,1721862000.943
0.000007,1721858400.82
0.000015875,1721854800.602
0.000014375,1721851201.159
0.000002875,1721847600.787
0.000013,1721844000.487
0.00000225,1721840400.582
0.000012625,1721836800.394
0.000017625,1721833200.977
0.000003,1721829600.778
0.000011,1721826000.985
0.000008625,1721822401.125
0.000012125,1721818800.484
0.000013875,1721815200.333
0.00001225,1721811604.577
0.00000075,1721808000.258
0.0000065,1721804401.108
0.0000065,1721800800.895
0.000005,1721797200.138
0.000008125,1721793600.17
0.000000375,1721790001.121
0.0000035,1721786400.482
-0.00000125,1721782800.329
0.000009125,1721779200.319
-0.00000075,1721775600.428
0.00000425,1721772000.555
0.000005125,1721768401.043
-0.000001875,1721764801.591
0.000014125,1721761200.957
0.000004375,1721757600.19
0.00000275,1721754000.56
-0.000001375,1721750402.379
-0.00000425,1721746800.105
0.000003625,1721743200.401
0.000010625,1721739600.2
0.00000075,1721736000.349
0.000010625,1721732400.265
0.00000425,1721728800.156
0.00000725,1721725200.788
0.000007375,1721721600.041
0.000001875,1721718000.99
-0.000005625,1721714400.478
-0.00000175,1721710800.447
0.000012375,1721707200.267
0.000004125,1721703600.305
0.0000075,1721700000.113
0.000009,1721696401.045
0.0000035,1721692800.507
0.0000075,1721689201.731
0.0000095,1721685600.818
0.000024875,1721682002.201
0.000012125,1721678400.867
0.000013625,1721674800.096
0.0000155,1721671200.482
0.000014875,1721667600.995
0.00001775,1721664000.697
0.0000145,1721660401.26
0.00001475,1721656800.405
0.000015625,1721653202.78
0.00002525,1721649600.986
0.000012,1721646000.889
0.000017875,1721642400.973
0.00002575,1721638800.162
0.000018625,1721635202.152
0.000001875,1721631600.172
0.000026875,1721628000.295
0.000021,1721624400.345
0.000033625,1721620800.445
0.0000245,1721617201.113
0.00003725,1721613600.343
0.0000115,1721610000.931
0.000021875,1721606400.116
0.000033375,1721602800.252
0.00004675,1721599200.776
0.00003275,1721595600.247
0.000023,1721592000.186
0.00000925,1721588400.889
0.000014625,1721584803.822
0.00001275,1721581200.951
0.000019,1721577601.004
0.000016375,1721574002.842
0.0000165,1721570400.417
0.000011125,1721566805.063
0.00001125,1721563200.731
0.000011125,1721559600.878
0.000014,1721556000.367
0.000003375,1721552400.391
0.000012125,1721548800.398
0.000012625,1721545200.413
0.00001975,1721541600.153
0.00001725,1721538000.991
0.000021,1721534404.831
0.00002075,1721530800.785
0.0000095,1721527200.423
0.000007625,1721523600.235
0.000025875,1721520000.166
0.0000125,1721516400.34
0.0000085,1721512800.899
0.00002675,1721509201.124
0.000034125,1721505600.59
0.000019375,1721502000.388
0.000023875,1721498400.17
0.000019375,1721494800.237
0.00001725,1721491200.418
0.000021,1721487605.069
0.000013875,1721484003.141
0.000005875,1721480400.069
0.00001725,1721476800.767
0.000023625,1721473200.092
0.000010125,1721469600.705
0.000017,1721466000.697
0.000022625,1721462400.516
0.000026875,1721458800.823
0.00002425,1721455200.249
0.000023625,1721451600.081
0.000032,1721448000.171
0.00002975,1721444400.475
0.000012625,1721440800.899
0.000024625,1721437200.421
0.000041125,1721433600.245
0.000029,1721430003.224
0.00001925,1721426400.778
0.00000775,1721422800.267
-0.000010625,1721419200.931
0.000012,1721415600.288
0.0000115,1721412000.634
0.00000925,1721408400.622
0.00001375,1721404800.607
0.000014875,1721401200.353
0.000009375,1721397600.826
0.000022875,1721394000.48
0.000003875,1721390400.19
0.0000265,1721386800.737
0.000008625,1721383200.116
0.00000925,1721379600.684
0.000002,1721376000.406
0.00002,1721372400.168
0.000013875,1721368800.971
0.00000675,1721365200.232
0.000022125,1721361600.869
0.000013375,1721358000.533
0.000003,1721354400.646
0.000025,1721350800.031
0.000024,1721347200.057
0.000010625,1721343600.035
0.0000195,1721340001.061
0.000010375,1721336400.032
0.000008125,1721332802.851
0.000003625,1721329200.978
0.00000925,1721325604.08
0.000019375,1721322000.346
0.000007125,1721318401.192
0.000002,1721314800.497
0.00000575,1721311200.032
0.00000825,1721307604.459
0.000007,1721304000.261
0.000004125,1721300400.164
0.00000375,1721296804.518
0.000005,1721293200.546
0.00000475,1721289600.495
0.000007,1721286001.634
0.00000325,1721282400.419
-0.000000875,1721278800.29
0.000004125,1721275200.378
0.000003375,1721271600.291
0.00000525,1721268000.698
0.000001,1721264400.123
-0.0000015,1721260802.728
0.00000225,1721257200.859
0.000007625,1721253600.659
0.000006,1721250000.228
0.00000325,1721246400.121
0.000012125,1721242800.438
-0.000000125,1721239200.253
-0.0000035,1721235600.712
-0.000001,1721232000.845
0.00001275,1721228400.905
-0.000006,1721224800.572
0.000007375,1721221200.573
0.000002125,1721217600.525
-0.000006875,1721214004.466
0.000019875,1721210400.261
0.00000175,1721206802.606
0.0000085,1721203200.816
0.000012375,1721199600.88
0.000019875,1721196000.668
0.000014375,1721192400.684
0.00000825,1721188800.52
0.00000975,1721185200.202
0.00001275,1721181600.735
0.000009,1721178000.248
0.000008875,1721174400.215
0.000006125,1721170800.183
0.000002625,1721167200.958
-0.000011375,1721163600.05
0.00002875,1721160000.033
0.000012125,1721156404.946
0.000002875,1721152801.093
0.00000325,1721149200.011
0.000018,1721145603.913
0.00000175,1721142000.665
0.00000875,1721138400.484
0.000004875,1721134800.486
0.000001375,1721131205.335
0.000013,1721127600.262
0.000000375,1721124000.668
0.000008,1721120400.182
0.000006875,1721116800.998
0.00000475,1721113200.761
0.000000125,1721109600.561
0.000004875,1721106000.903
0.00000575,1721102400.731
0.000003625,1721098800.747
0.0000005,1721095200.119
-0.000000625,1721091600.1
-0.000007625,1721088002.515
0.000000125,1721084404.116
0.000014,1721080800.87
-0.00000325,1721077200.328
-0.00000275,1721073601.039
0.000001375,1721070001.007
-0.000001375,1721066400.22
0.000006375,1721062800.378
0.00001,1721059200.146
0.000009375,1721055600.782
0.000015125,1721052005.107
0.00001025,1721048400.777
0.00000075,1721044800.814
0.000014625,1721041200.204
0.000017875,1721037601.427
0.000013375,1721034000.094
0.000009125,1721030400.665
0.0000095,1721026800.718
0.0000045,1721023200.19
0.00000475,1721019600.297
-0.000002,1721016000.158
0.00002075,1721012400.823
0.00001125,1721008800.936
0.000007375,1721005200.838
0.000001375,1721001600.114
0.000017375,1720998001.076
0.000016125,1720994402.515
-0.000002375,1720990800.083
-0.00000325,1720987200.739
0.0000005,1720983600.006
0.000002625,1720980000.227
0.000001,1720976400.303
-0.000000125,1720972802.455
0.00000075,1720969201.419
0.000012375,1720965600.011
0.0000075,1720962000.817
0.00000875,1720958400.819
0.000017875,1720954800.628
0.0000175,1720951200.48
0.000009625,1720947605.264
0.00003575,1720944000.311
0.000003625,1720940400.788
0.000024375,1720936800.568
0.00002125,1720933200.909
0.000015625,1720929600.87
0.000013375,1720926000.84
0.000015125,1720922400.765
0.00002375,1720918800.54
0.000008875,1720915200.347
0.000005375,1720911601.448
0.000001375,1720908000.181
0.00000325,1720904400.161
0,1720900800.638
0.000004875,1720897200.414
0.000002875,1720893600.715
0.0000095,1720890000.08
-0.000000625,1720886400.072
0.000011375,1720882800.654
0.00000625,1720879200.73
0.000002125,1720875600.586
0.00002775,1720872000.124
0.000007875,1720868400.465
0.0000085,1720864803.061
0.00000575,1720861200.412
0.000014125,1720857601.736
0.000005625,1720854000.911
